Director_Name,Runtime,Gross,Genres,Movie_Title,Plot_Keywords,Language,Content_Rating,Budget,Aspect_Ratio,Movie_ID,Production_Companies,Release_Date,Revenue
Josh Gordon,93.0,118153533.0,Comedy|Sport,Blades of Glory,competition|fight|ice|jock strap|nintendo game boy advance,English,PG-13,61000000.0,1.85,9955,"[{""name"": ""DreamWorks"", ""id"": 7}]",2007-03-30,0
Tim Hill,95.0,108012170.0,Adventure|Animation|Comedy|Family|Fantasy,Hop,drummer|easter|easter bunny|piaggio vespa gtv 250|slacker,English,PG,63000000.0,1.85,50359,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Illumination Entertainment"", ""id"": 6704}]",2011-03-30,183953723
Zack Snyder,117.0,210592590.0,Action|Drama|Fantasy|War,300,battle|epic|greece|spartan|warrior,English,R,65000000.0,2.35,1271,"[{""name"": ""Virtual Studios"", ""id"": 449}, {""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Hollywood Gang Productions"", ""id"": 2994}, {""name"": ""Atmosphere Entertainment MM"", ""id"": 2995}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Nimar Studios"", ""id"": 7636}, {""name"": ""Cruel and Unusual Films"", ""id"": 78685}]",2006-12-09,422610419
Jay Roach,106.0,279167575.0,Comedy|Romance,Meet the Fockers,bare butt|defecation|father in law son in law relationship|nurse|sexual innuendo in title,English,PG-13,80000000.0,1.85,693,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Everyman Pictures"", ""id"": 2242}, {""name"": ""Tribeca Productions"", ""id"": 11391}]",2004-12-22,516642939
David Frankel,115.0,143151473.0,Comedy|Drama|Family,Marley & Me,box office hit|dog|dog movie|florida|pet name in title,English,PG,60000000.0,2.35,14306,"[{""name"": ""Sunswept Entertainment"", ""id"": 5219}, {""name"": ""Dune Entertainment III"", ""id"": 6332}]",2008-12-25,244082376
Frank Darabont,189.0,136801374.0,Crime|Drama|Fantasy|Mystery,The Green Mile,1930s|death row inmate|healing|prison guard|southern u.s.,English,R,60000000.0,1.85,497,"[{""name"": ""Castle Rock Entertainment"", ""id"": 97}, {""name"": ""Darkwoods Productions"", ""id"": 3982}, {""name"": ""Warner Bros."", ""id"": 6194}]",1999-12-10,284600000
Walt Becker,100.0,168213584.0,Action|Adventure|Comedy,Wild Hogs,biker gang|friend|motorcycle|new mexico|road trip,English,PG-13,,2.35,11199,"[{""name"": ""Wild Hogs Productions"", ""id"": 6354}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]",2007-03-02,253625427
Mark Dindal,81.0,135381507.0,Adventure|Animation|Comedy|Family|Sci-Fi,Chicken Little,alien invasion|chicken|fish|friend|panic,English,G,150000000.0,1.85,9982,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Walt Disney Feature Animation"", ""id"": 10217}]",2005-11-04,314432665
David Fincher,149.0,167735396.0,Crime|Drama|Mystery|Thriller,Gone Girl,based on novel|disappearance|missing person|missing wife|murder suspect,English,R,61000000.0,2.35,210577,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""New Regency Pictures"", ""id"": 10104}, {""name"": ""Pacific Standard"", ""id"": 15829}, {""name"": ""TSG Entertainment"", ""id"": 22213}, {""name"": ""Artemple - Hollywood"", ""id"": 60682}]",2014-10-01,369330363
Doug Liman,119.0,121468960.0,Action|Mystery|Thriller,The Bourne Identity,amnesia|assassin|money|political thriller|three word title,English,PG-13,60000000.0,2.35,2501,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Kennedy/Marshall Company, The"", ""id"": 7383}, {""name"": ""Hypnotic"", ""id"": 7384}, {""name"": ""Kalima Productions GmbH & Co. KG"", ""id"": 7385}, {""name"": ""Stillking Films"", ""id"": 11345}]",2002-06-14,214034224
Simon West,116.0,102678089.0,Drama|Mystery|Thriller,The General's Daughter,army cid|cover up|military|murder|woman in military,English,R,95000000.0,2.35,2275,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""MFP Munich Film Partners GmbH & Company I. Produktions KG"", ""id"": 21409}, {""name"": ""Krane Entertainment"", ""id"": 25358}, {""name"": ""Neufeld Rehme Productions"", ""id"": 38005}]",1999-06-18,149705852
Peter Weir,103.0,125603360.0,Comedy|Drama|Sci-Fi,The Truman Show,controlled environment|fictional reality show|hidden camera|innocence lost|simulated reality,English,PG,60000000.0,1.85,37165,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Scott Rudin Productions"", ""id"": 258}]",1998-06-04,264118201
Brenda Chapman,99.0,101217900.0,Adventure|Animation|Biography|Drama|Family|Fantasy|Musical,The Prince of Egypt,ancient egypt|hebrew|nudity|pharaoh|title directed by female,English,PG,70000000.0,1.85,9837,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""DreamWorks Animation"", ""id"": 521}]",1998-12-15,218613188
Steve Carr,92.0,104148781.0,Comedy|Family,Daddy Day Care,bloopers during credits|breakfast cereal|department store ride|face painting|sponge bob square pants slippers,English,PG,60000000.0,1.85,10708,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Revolution Studios"", ""id"": 497}, {""name"": ""Davis Entertainment"", ""id"": 1302}]",2003-05-03,164433867
Baltasar Kormákur,109.0,75573300.0,Action|Comedy|Crime|Drama|Thriller,2 Guns,close up of breasts|female nudity|fugitive|money|undercover,English,R,61000000.0,2.35,136400,"[{""name"": ""Universal Studios"", ""id"": 13}, {""name"": ""Marc Platt Productions"", ""id"": 2527}, {""name"": ""Emmett/Furla Films"", ""id"": 10405}, {""name"": ""Envision Entertainment Corporation"", ""id"": 11030}]",2013-08-02,131940411
Lawrence Guterman,87.0,93375151.0,Action|Comedy|Family|Fantasy,Cats & Dogs,cartoon on tv|cat|dog|scientist|secret agent,English,PG,60000000.0,1.85,10992,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""NPV Entertainment"", ""id"": 172}, {""name"": ""Mad Chance"", ""id"": 1757}, {""name"": ""Zide-Perry Productions"", ""id"": 3169}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""BenderSpink"", ""id"": 6363}]",2001-07-04,93375151
F. Gary Gray,111.0,106126012.0,Action|Crime|Thriller,The Italian Job,gold|heist|revenge|traffic jam|venice italy,English,PG-13,60000000.0,2.35,9654,"[{""name"": ""De Line Pictures"", ""id"": 2609}, {""name"": ""Working Title Films"", ""id"": 10163}]",2003-05-30,176070171
Marc Lawrence,101.0,93307796.0,Comedy|Romance,Two Weeks Notice,developer|divorce|lawyer|love|new york city,English,PG-13,60000000.0,1.85,2642,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Castle Rock Entertainment"", ""id"": 97}, {""name"": ""NPV Entertainment"", ""id"": 172}, {""name"": ""Fortis Films"", ""id"": 4258}]",2002-12-19,93354918
Eric Darnell,83.0,90646554.0,Adventure|Animation|Comedy|Family,Antz,ant|friend|princess|soldier|worker,English,PG,105000000.0,1.85,8916,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Pacific Data Images (PDI)"", ""id"": 520}, {""name"": ""DreamWorks Animation"", ""id"": 521}]",1998-10-02,171757863
Peter Billingsley,113.0,109176215.0,Comedy,Couples Retreat,couple|island|marriage|tropical|voyeurism,English,PG-13,60000000.0,1.85,19899,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Wild West Picture Show Productions"", ""id"": 2796}, {""name"": ""Stuber Productions"", ""id"": 4403}, {""name"": ""Relativity Media"", ""id"": 7295}]",2009-09-19,171844840
Tony Scott,107.0,82670733.0,Action|Drama|Sport,Days of Thunder,driver|hot shot|racing|stock car driver|team,English,PG-13,60000000.0,2.35,2119,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Don Simpson/Jerry Bruckheimer Films"", ""id"": 10288}]",1990-06-27,157920733
Adam Shankman,94.0,82569532.0,Adventure|Comedy|Family,Cheaper by the Dozen 2,children|competition|rival|second part|vacation,English,PG,60000000.0,2.35,9641,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""21 Laps Entertainment"", ""id"": 2575}, {""name"": ""Dozen Canada Productions"", ""id"": 87840}]",2005-12-21,129181830
Ryan Murphy,140.0,80574010.0,Drama|Romance,Eat Pray Love,divorce|emotional balance|female protagonist|indonesia|inner peace,English,PG-13,60000000.0,1.85,38167,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Red Om Films"", ""id"": 2455}, {""name"": ""Plan B Entertainment"", ""id"": 45778}]",2010-08-12,204594016
Brett Ratner,125.0,75764085.0,Comedy|Drama|Fantasy|Romance,The Family Man,bowling|christmas|parallel universe|salesman|unfaithfulness,English,PG-13,60000000.0,2.35,5994,"[{""name"": ""Universal Pictures"", ""id"": 33}]",2000-12-12,0
Robert Schwentke,111.0,90356857.0,Action|Comedy|Crime|Thriller,RED,cia|female assassin|interrogation|office cubicle|spy,English,PG-13,58000000.0,2.35,39514,"[{""name"": ""DC Comics"", ""id"": 429}, {""name"": ""Di Bonaventura Pictures"", ""id"": 435}, {""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""DC Entertainment"", ""id"": 9993}]",2010-10-13,71664962
Oliver Stone,156.0,75530832.0,Drama|Sport,Any Given Sunday,breasts|coach|football|in medias res|vomiting,English,R,55000000.0,2.35,9563,"[{""name"": ""Donners' Company"", ""id"": 431}, {""name"": ""Ixtlan"", ""id"": 4198}, {""name"": ""Warner Bros."", ""id"": 6194}]",1999-12-16,100230832
Robert Redford,170.0,75370763.0,Drama|Romance|Western,The Horse Whisperer,grace|groom|horse|montana|western u.s.,English,PG-13,60000000.0,1.85,547,"[{""name"": ""Wildwood Enterprises"", ""id"": 316}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]",1998-05-14,186883563
Michael Mann,120.0,100003492.0,Crime|Drama|Thriller,Collateral,city by night|contract killer|driving at night|los angeles california|taxi,English,R,65000000.0,2.35,1538,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Parkes/MacDonald Productions"", ""id"": 11084}, {""name"": ""Edge City"", ""id"": 11463}]",2004-08-04,217764291
Chuck Russell,100.0,90341670.0,Action|Adventure|Fantasy|Thriller,The Scorpion King,desert|king|showdown|sorceress|warrior,English,PG-13,60000000.0,2.35,9334,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Kalima Productions GmbH & Co. KG"", ""id"": 7385}, {""name"": ""World Wrestling Entertainment (WWE)"", ""id"": 7588}, {""name"": ""Alphaville Films"", ""id"": 11462}]",2002-04-16,165333180
Jay Russell,115.0,74540762.0,Action|Drama|Thriller,Ladder 49,death of husband|fire|firefighter|funeral|main character dies,English,PG-13,55000000.0,1.85,11128,"[{""name"": ""Casey Silver Productions"", ""id"": 877}, {""name"": ""Beacon Communications"", ""id"": 919}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Beacon Pictures"", ""id"": 10157}, {""name"": ""Fantail Films Inc."", ""id"": 53987}]",2004-10-01,74541707
Christopher McQuarrie,130.0,80033643.0,Action|Crime|Mystery|Thriller,Jack Reacher,coma|mysterious villain|police chase|shooting range|sniper,English,PG-13,60000000.0,2.35,75780,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Mutual Film Company"", ""id"": 762}, {""name"": ""Skydance Productions"", ""id"": 6277}, {""name"": ""TC Productions"", ""id"": 21777}]",2012-12-20,218340595
Renny Harlin,105.0,73648142.0,Action|Sci-Fi|Thriller,Deep Blue Sea,alzheimer's disease|experiment|human versus shark|research|underwater headquarters,English,R,60000000.0,2.35,8914,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Riche-Ludwig Productions"", ""id"": 28438}, {""name"": ""Groucho III Film Partnership"", ""id"": 28439}]",1999-07-28,73648228
Kenny Ortega,111.0,71844424.0,Documentary|Music,This Is It,2000s|box office hit|comeback|rehearsal|year 2009,English,PG,60000000.0,1.78,13576,"[{""name"": ""Columbia Pictures"", ""id"": 5}]",2009-10-28,0
Steven Soderbergh,106.0,75638743.0,Drama|Thriller,Contagion,contagion|cure|infection|panic|virus,English,PG-13,60000000.0,1.85,39538,"[{""name"": ""Double Feature Films"", ""id"": 215}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Participant Media"", ""id"": 6735}, {""name"": ""Imagenation Abu Dhabi FZ"", ""id"": 6736}]",2011-09-08,137551594
David McNally,89.0,66734992.0,Action|Adventure|Comedy|Crime,Kangaroo Jack,australia|body paint|kangaroo|mob|money,English,PG,60000000.0,2.35,10628,"[{""name"": ""Castle Rock Entertainment"", ""id"": 97}, {""name"": ""Jerry Bruckheimer Films"", ""id"": 130}, {""name"": ""Warner Bros."", ""id"": 6194}]",2003-01-17,0
Henry Selick,100.0,75280058.0,Animation|Family|Fantasy,Coraline,dream|new home|parallel worlds|scissors|secret door,English,PG,60000000.0,1.85,14836,"[{""name"": ""Focus Features"", ""id"": 10146}, {""name"": ""Laika Entertainment"", ""id"": 11537}]",2009-02-05,124596398
M. Night Shyamalan,91.0,64505912.0,Sci-Fi|Thriller,The Happening,bee|nature|park|school|teacher,English,R,48000000.0,1.85,8645,"[{""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""UTV Motion Pictures"", ""id"": 2320}, {""name"": ""Blinding Edge Pictures"", ""id"": 12236}]",2008-06-11,163403799
Tony Scott,146.0,77862546.0,Action|Crime|Drama|Thriller,Man on Fire,bodyguard|journalist|kidnapping|mexico|police corruption,English,R,70000000.0,2.35,9509,"[{""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Epsilon Motion Pictures"", ""id"": 1171}, {""name"": ""Scott Free Productions"", ""id"": 1645}, {""name"": ""New Regency Pictures"", ""id"": 10104}]",2004-04-23,130293714
Brian Robbins,98.0,61112916.0,Comedy|Family|Fantasy,The Shaggy Dog,animal as human|dog movie|elevator|human becoming an animal|sheepdog,English,PG,50000000.0,2.35,10067,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Mandeville Films"", ""id"": 10227}, {""name"": ""Boxing Cat Films"", ""id"": 12626}]",2006-03-09,61112916
Todd Phillips,101.0,88200225.0,Comedy|Crime,Starsky & Hutch,cocaine|cop|criminal|partner|police,English,PG-13,60000000.0,2.35,9384,"[{""name"": ""Weed Road Pictures"", ""id"": 433}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Dimension Films"", ""id"": 7405}, {""name"": ""Red Hour Films"", ""id"": 12178}, {""name"": ""AR-TL"", ""id"": 53610}]",2004-03-05,170268750
Brian Levant,94.0,60573641.0,Comedy|Family,Jingle All the Way,action figure|christmas|hero|karate|toy,English,PG,60000000.0,1.85,9279,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""1492 Pictures"", ""id"": 436}]",1996-11-15,129832389
Guillermo del Toro,132.0,59035104.0,Action|Fantasy|Horror|Sci-Fi,Hellboy,assassin|demon|hero|nazi|superhero,English,PG-13,66000000.0,1.85,1487,"[{""name"": ""Revolution Studios"", ""id"": 497}, {""name"": ""Dark Horse Entertainment"", ""id"": 552}, {""name"": ""Lawrence Gordon Productions"", ""id"": 840}, {""name"": ""Starlite Films"", ""id"": 21497}]",2004-04-02,99318987
Steven Zaillian,115.0,56702901.0,Drama,A Civil Action,1980s|law firm|lawsuit|lawyer|toxic waste,English,PG-13,60000000.0,2.35,9422,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Wildwood Enterprises"", ""id"": 316}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]",1998-03-05,56702901
Chris Butler,92.0,55994557.0,Adventure|Animation|Comedy|Family|Fantasy,ParaNorman,curse|ghost|outcast|witch|zombie,English,PG,60000000.0,2.35,77174,"[{""name"": ""Focus Features"", ""id"": 10146}, {""name"": ""Laika Entertainment"", ""id"": 11537}]",2012-08-03,107139399
Michael Caton-Jones,124.0,54910560.0,Action|Adventure|Crime|Thriller,The Jackal,assassin|fbi|ira|jackal|russian,English,R,60000000.0,2.35,4824,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Toho-Towa"", ""id"": 657}, {""name"": ""Mutual Film Company"", ""id"": 762}, {""name"": ""Marubeni"", ""id"": 4650}, {""name"": ""Tele M\u00fcnchen Fernseh Produktionsgesellschaft (TMG)"", ""id"": 7237}, {""name"": ""Alphaville Films"", ""id"": 11462}, {""name"": ""British Broadcasting Corporation (BBC)"", ""id"": 15278}, {""name"": ""UGC PH"", ""id"": 23932}, {""name"": ""Mel's Cite du Cinema"", ""id"": 54502}]",1997-11-14,159330280
John Woo,119.0,53789313.0,Action|Mystery|Sci-Fi|Thriller,Paycheck,anti hero|babe scientist|engineer|memory|money,English,PG-13,60000000.0,2.35,9620,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""Lion Rock Productions"", ""id"": 2812}, {""name"": ""Province of British Columbia Film Incentive BC"", ""id"": 11567}, {""name"": ""Solomon/Hackett Productions"", ""id"": 22536}]",2003-12-25,96269812
Jon Avnet,124.0,51045801.0,Drama|Romance,Up Close & Personal,journalism|news anchor|newscast|newscaster|tv journalism,English,PG-13,60000000.0,1.85,9302,"[{""name"": ""Cinergi Pictures Entertainment"", ""id"": 1504}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]",1996-03-01,0
Kevin Donovan,98.0,50189179.0,Action|Comedy|Sci-Fi,The Tuxedo,chauffeur|hospital|secret agent|spying|tuxedo,English,PG-13,60000000.0,1.85,10771,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Parkes+MacDonald Image Nation"", ""id"": 49325}, {""name"": ""Blue Train Productions"", ""id"": 67173}]",2002-09-27,0
Geoff Murphy,92.0,50024083.0,Action|Thriller,Under Siege 2: Dark Territory,colorado|niece|satellite|terrorist|train,English,R,60000000.0,1.85,3512,"[{""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Seagal/Nasso Productions"", ""id"": 17825}, {""name"": ""Victor Company of Japan (JVC)"", ""id"": 21480}, {""name"": ""Cutting Edge Films"", ""id"": 63906}]",1995-07-13,104324083
Kenneth Branagh,105.0,50549107.0,Action|Drama|Thriller,Jack Ryan: Shadow Recruit,covert analyst|marine|russian|spy|stock market,English,PG-13,60000000.0,2.35,137094,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Di Bonaventura Pictures"", ""id"": 435}, {""name"": ""Mace Neufeld Productions"", ""id"": 2767}, {""name"": ""Skydance Productions"", ""id"": 6277}, {""name"": ""Etalon film"", ""id"": 9341}, {""name"": ""Buckaroo Entertainment"", ""id"": 11250}]",2014-01-15,50549107
David O. Russell,124.0,56443482.0,Biography|Comedy|Drama,Joy,based on real person|female inventor|mop|sales pitch|woman holding a shotgun,English,PG-13,60000000.0,1.85,274479,"[{""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""Annapurna Pictures"", ""id"": 13184}, {""name"": ""TSG Entertainment"", ""id"": 22213}]",2015-12-24,101134059
Jean-Pierre Jeunet,116.0,47748610.0,Action|Horror|Sci-Fi,Alien: Resurrection,alien|blood|breeding|clone|scientist,English,R,75000000.0,2.35,8078,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Brandywine Productions"", ""id"": 19747}]",1997-11-12,162000000
Antoine Fuqua,124.0,46975183.0,Action|Crime|Drama|Mystery|Thriller,Shooter,colonel|ethiopia|marksman|on the run|rangefinder,English,R,61000000.0,2.35,7485,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Di Bonaventura Pictures"", ""id"": 435}, {""name"": ""Grosvenor Park Impact Productions"", ""id"": 57421}]",2007-03-22,95696996
